20150527	9001	0100	1	ZU01	0528
20150527	9001		2	ZU01	0528
20150527	9001	A1001	17	ZU01	0528
20150527	9001	A1001	1	ZU01	0528
20150527	9001	A1001	1	ZU01	0528
20150527	9001		2	ZU01	0528
20150527	9001		1	ZU01	0528
20150527	9001	A1001	1	ZU01	0528
20150528	b0001	A1002	3	ZU01	0529
20150528	b0001		5	ZU01	0529
20150528	b0001		6	ZU01	0529
20150528	9001		1	ZU01	0529
20150528	9001	A1001	1	ZU01	0529
20150528	9001		1	ZU01	0529
20150528	9001	A1001	2	ZU01	0529
20150528	9001		1	ZU01	0529
20150528	9001	A1001	1	ZU01	0529
20150528	9001	A1002	1	ZU01	0529
20150601	b0001		1	ZU01	0602
20150601	b0001		1	ZU01	0602
20150601	b0001		1	ZU01	0602
20150601	b0001		1	ZU01	0602
20150603	b0001		1	ZU01	0605
20150603	b0001	A1001	1	ZU01	0605
20150603	b0001	A1002	1	ZU01	0605
20150603	b0001		1	ZU01	0605
20150603	b1003		55555555	ZU01	0604
20150605	b0001		1	ZU01	0606
20150605	b0001	A1001	1	ZU01	0606
20150605	b0001	A1002	1	ZU01	0606
20150605	b0001		1	ZU01	0606
20150608	9001	A1002	1	ZU01	0609
20150608	9001		1	ZU01	0609
20150608	9001	A1001	1	ZU01	0609
20150608	b1003		1	ZU01	0609
20150608	b1003	A1001	1	ZU01	0609
20150608	b1003	A1002	1	ZU01	0609
20150609	b1002	A1001	2	ZU01	0610
20150609	b1002	A1002	3	ZU01	0610
20150609	b1002		2	ZU01	0610
20150609	b1002	A1002	1	ZU01	0610
20150609	b1002		1	ZU01	0610
20150609	9001		1	ZU01	0610
20150609	9001	A1001	3	ZU01	0610
20150609	9001		2	ZU01	0610
20150610	b1003		1	ZU01	0611
20150610	b1003	A1003	1	ZU01	0611
20150610	b1003		1	ZU01	0611
20150610	b1003		1	ZU01	0611
20150610	b1003		1	ZU01	0611
20150612	b1002		5	ZU01	0613
20150612	b1002		6	ZU01	0613
20150612	b1002		1	ZU01	0613
20150616	9001		1	ZU01	0617
20150616	9001	A1001	2	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	8	ZU01	0617
20150616	9002		7	ZU01	0617
20150616	9002	A1001	6	ZU01	0617
20150616	9002	A1002	5	ZU01	0617
20150616	9002		4	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1002	1	ZU01	0617
20150616	9001		1	ZU01	0617
20150616	9001	A1001	1	ZU01	0617
20150616	9001		2	ZU01	0617
20150616	9001	A1001	2	ZU01	0617
20150616	9001		1	ZU01	0617
20150624	b0001		1	ZU01	0625
20150624	b0001	A1001	1	ZU01	0625
20150624	b0001	A1002	1	ZU01	0625
20150624			3	ZU01	0625
20150624		A1001	3	ZU01	0625
20150624		A1001	1	ZU01	0625
20150624		A1002	1	ZU01	0625
20150625	b0001		2	ZU01	0626
20150625	b0001	A1001	2	ZU01	0626
20150625	b0001	A1002	2	ZU01	0626
20150626	b0001	A1002	1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001	A1001	9999	ZU01	0627
20150626	b0001	A1001	1000	ZU01	0627
20150626	b0001	A1002	9999	ZU01	0627
20150626	b0001	A1002	1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001		9999	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150626	b0001		1000	ZU01	0627
20150630	b0001		40	ZU01	0701
20150630	b0001	A1002	10	ZU01	0701
20150630	9002		1	ZU01	0701
20150630	9002		2	ZU01	0701
20150702	9001		10	ZU01	0703
20150702	9001	A1001	3	ZU01	0703
20150702	9001		1	ZU01	0703
20150702	9001	A1001	1	ZU01	0703
20150702	9001	A1002	20	ZU01	0703
20150703	b0001		10	ZU01	0704
20150703	b0001	A1001	10	ZU01	0704
20150703	b0001	A1002	10	ZU01	0704
20150703	b0001		5	ZU01	0704
20150703	b1002		20	ZU01	0704
20150703	b1002	A1001	20	ZU01	0704
20150703	b1002	A1002	20	ZU01	0704
20150703	b1002		20	ZU01	0704
20150703	b1002		20	ZU01	0704
20150706	b0001	A1001	4	ZU01	0707
20150706	b0001		11	ZU01	0707
20150706	b0001		11	ZU01	0707
20150706	b0001	A1001	1	ZU01	0707
20150706	b0001	A1001	1	ZU01	0707
20150706	b0001		100	ZU01	0707
20150706	b0001		100	ZU01	0707
20150706	b0001		100	ZU01	0707
20150706	b0001	A1002	100	ZU01	0707
20150709	9001		1	ZU01	0710
20150710	b1002		12	ZU01	0711
20150710	b0001		3	ZU01	0711
20150710	b0001	A1001	3	ZU01	0711
20150714	b1002		5	ZU01	0715
20150714	b1002	A1002	4	ZU01	0715
20150727	b1002	A2002	1	ZU01	0728
20150727	b1002	3001	7	ZU01	0728
20150727	b1003		3	ZU01	0728
20150727	b1003		3	ZU01	0728
20150727	b1003	A1001	3	ZU01	0728
20150727	b1003	A1002	3	ZU01	0728
20150727	b0001		1	ZU01	0728
20150727	b0001	A1001	2	ZU01	0728
20150729	9001		1	ZU01	0730
20150803	9001		1	ZU01	0804
20150803	b0001		2	ZU01	0804
20150803	b0001		2	ZU01	0804
20150803	b0001	A1001	2	ZU01	0804
20150803	b0001	A1001	2	ZU01	0804
20150803	b0001	A1002	2	ZU01	0804
20150803	b0001	A1002	2	ZU01	0804
20150803	b0001		2	ZU01	0804
20150803	b0001		2	ZU01	0804
20150803	9001		1	ZU01	0804
20150803	9001		1	ZU01	0804
20150803	9001		1	ZU01	0804
